Product ID,Category,Brand,Season,Size,Color, Original Price ,Markdown Percentage, Current Price ,Purchase Date,Stock Quantity,Customer Rating,Is Returned,Return Reason
FB001726,Shoes,Uniqlo,Summer,XXL,Green, $80.00 ,17%, $66.00 ,06 August 2025,6,3.0,TRUE,Damaged
FB001727,Dresses,Mango,Spring,XL,Green, $101.00 ,25%, $76.00 ,02 September 2024,7,4.5,TRUE,Damaged
FB001728,Accessories,Zara,Spring,XL,Navy, $75.00 ,0%, $75.00 ,27 May 2025,16,1.4,FALSE,No Action
FB001729,Shoes,Banana Republic,Summer,S,Brown, $159.00 ,6%, $149.00 ,06 August 2025,39,3.0,FALSE,No Action
FB001730,Dresses,Gap,Summer,L,Black, $61.00 ,0%, $61.00 ,06 August 2025,29,4.4,FALSE,No Action
FB001731,Tops,Banana Republic,Fall,XL,Purple, $63.00 ,12%, $55.00 ,06 August 2025,23,4.9,FALSE,No Action
FB001732,Tops,Mango,Summer,S,Red, $43.00 ,47%, $23.00 ,06 August 2025,29,1.3,FALSE,No Action
FB001733,Shoes,Banana Republic,Winter,S,Navy, $64.00 ,27%, $47.00 ,06 August 2025,28,4.7,FALSE,No Action
FB001734,Shoes,Uniqlo,Spring,XXL,Purple, $118.00 ,56%, $52.00 ,26 April 2025,27,3.5,FALSE,No Action
FB001735,Dresses,Banana Republic,Spring,XS,White, $169.00 ,0%, $169.00 ,17 December 2024,19,2.2,FALSE,No Action
FB001736,Shoes,Ann Taylor,Spring,XS,Gray, $115.00 ,0%, $115.00 ,24 November 2024,43,3.0,FALSE,No Action
FB001737,Shoes,Mango,Fall,XS,Beige, $139.00 ,0%, $139.00 ,06 August 2025,9,3.7,FALSE,No Action
FB001738,Bottoms,Banana Republic,Summer,XXL,Purple, $101.00 ,0%, $101.00 ,06 August 2025,14,4.7,FALSE,No Action
FB001739,Tops,Forever21,Summer,XXL,Pink, $105.00 ,0%, $105.00 ,06 August 2025,29,2.1,FALSE,No Action
FB001740,Tops,Gap,Spring,XL,Gray, $105.00 ,0%, $105.00 ,15 April 2025,24,1.2,FALSE,No Action
FB001741,Tops,H&M,Summer,S,Brown, $44.00 ,0%, $44.00 ,06 August 2025,49,3.0,FALSE,No Action
FB001742,Shoes,Uniqlo,Spring,XS,Gray, $164.00 ,14%, $141.00 ,14 March 2025,7,2.3,FALSE,No Action
FB001743,Shoes,Mango,Fall,XXL,Black, $163.00 ,6%, $154.00 ,06 August 2025,39,2.6,FALSE,No Action
FB001744,Bottoms,Zara,Fall,XS,Green, $36.00 ,5%, $34.00 ,06 August 2025,13,2.5,FALSE,No Action
FB001745,Dresses,Banana Republic,Spring,M,Red, $99.00 ,0%, $99.00 ,16 October 2024,38,1.4,FALSE,No Action
FB001746,Outerwear,Ann Taylor,Summer,XL,Red, $194.00 ,0%, $194.00 ,06 August 2025,31,3.0,FALSE,No Action
FB001747,Outerwear,Uniqlo,Fall,XS,Blue, $208.00 ,0%, $208.00 ,06 August 2025,12,2.3,FALSE,No Action
FB001748,Bottoms,Ann Taylor,Spring,XS,Red, $68.00 ,50%, $34.00 ,26 January 2025,24,1.9,FALSE,No Action
FB001749,Accessories,Banana Republic,Winter,XS,Purple, $30.00 ,50%, $15.00 ,06 August 2025,23,1.4,FALSE,No Action
FB001750,Outerwear,Mango,Summer,XS,Green, $186.00 ,31%, $128.00 ,06 August 2025,7,1.0,FALSE,No Action
FB001751,Tops,Zara,Winter,S,Black, $78.00 ,48%, $40.00 ,06 August 2025,36,2.9,TRUE,Changed Mind
FB001752,Tops,Uniqlo,Spring,M,Purple, $104.00 ,0%, $104.00 ,26 October 2024,11,3.0,FALSE,No Action
FB001753,Shoes,Uniqlo,Summer,M,Brown, $121.00 ,0%, $121.00 ,06 August 2025,30,4.2,FALSE,No Action
FB001754,Dresses,Mango,Fall,XXL,Green, $78.00 ,0%, $78.00 ,06 August 2025,6,2.0,FALSE,No Action
FB001755,Tops,Uniqlo,Fall,XXL,Red, $109.00 ,0%, $109.00 ,06 August 2025,47,4.5,FALSE,No Action
FB001756,Shoes,Ann Taylor,Winter,L,Black, $126.00 ,0%, $126.00 ,06 August 2025,2,2.9,FALSE,No Action
FB001757,Shoes,H&M,Spring,XL,Black, $95.00 ,0%, $95.00 ,15 February 2025,45,5.0,FALSE,No Action
FB001758,Outerwear,Mango,Summer,S,Blue, $213.00 ,0%, $213.00 ,06 August 2025,38,3.0,FALSE,No Action
FB001759,Shoes,Forever21,Spring,XXL,Beige, $146.00 ,40%, $87.00 ,27 January 2025,17,2.6,TRUE,Quality Issue
FB001760,Bottoms,Mango,Winter,L,Pink, $115.00 ,16%, $96.00 ,06 August 2025,32,3.1,TRUE,Size Issue
FB001761,Accessories,Banana Republic,Spring,L,Blue, $66.00 ,0%, $66.00 ,27 October 2024,37,3.0,FALSE,No Action
FB001762,Dresses,Banana Republic,Spring,XS,Purple, $60.00 ,23%, $46.00 ,14 March 2025,30,4.8,FALSE,No Action
FB001763,Shoes,H&M,Winter,M,Blue, $83.00 ,57%, $35.00 ,06 August 2025,10,3.3,FALSE,No Action
FB001764,Outerwear,Uniqlo,Summer,S,Navy, $204.00 ,4%, $197.00 ,06 August 2025,26,3.0,FALSE,No Action
FB001765,Accessories,Mango,Fall,S,Purple, $52.00 ,0%, $52.00 ,06 August 2025,42,3.0,FALSE,No Action
FB001766,Bottoms,Forever21,Fall,XXL,Beige, $61.00 ,0%, $61.00 ,06 August 2025,30,4.6,FALSE,No Action
FB001767,Outerwear,Zara,Summer,S,Gray, $227.00 ,0%, $227.00 ,06 August 2025,34,3.0,FALSE,No Action
FB001768,Dresses,H&M,Fall,L,Blue, $111.00 ,0%, $111.00 ,06 August 2025,14,3.0,FALSE,No Action
FB001769,Bottoms,Forever21,Fall,XS,Pink, $29.00 ,30%, $20.00 ,06 August 2025,25,4.8,FALSE,No Action
FB001770,Dresses,H&M,Fall,M,Pink, $179.00 ,0%, $179.00 ,06 August 2025,9,3.9,FALSE,No Action
FB001771,Accessories,H&M,Summer,M,Pink, $52.00 ,39%, $31.00 ,06 August 2025,0,1.4,FALSE,No Action
FB001772,Accessories,Uniqlo,Spring,M,Green, $67.00 ,0%, $67.00 ,31 December 2024,1,1.3,FALSE,No Action
FB001773,Accessories,Uniqlo,Fall,M,Navy, $46.00 ,41%, $27.00 ,06 August 2025,25,2.6,FALSE,No Action
FB001774,Tops,Uniqlo,Winter,XL,Navy, $91.00 ,0%, $91.00 ,06 August 2025,6,2.7,FALSE,No Action
FB001775,Outerwear,Uniqlo,Spring,XS,Pink, $230.00 ,4%, $220.00 ,15 October 2024,34,3.5,FALSE,No Action
FB001776,Outerwear,Ann Taylor,Fall,M,Blue, $118.00 ,0%, $118.00 ,06 August 2025,45,3.0,FALSE,No Action
FB001777,Shoes,Gap,Winter,M,Red, $81.00 ,33%, $54.00 ,06 August 2025,2,3.3,FALSE,No Action
FB001778,Accessories,H&M,Fall,M,Purple, $57.00 ,18%, $46.00 ,06 August 2025,7,2.5,FALSE,No Action
FB001779,Dresses,Forever21,Summer,XL,Brown, $74.00 ,0%, $74.00 ,06 August 2025,9,3.0,FALSE,No Action
FB001780,Dresses,Banana Republic,Summer,M,Red, $69.00 ,0%, $69.00 ,06 August 2025,40,3.2,TRUE,Size Issue
FB001781,Dresses,Ann Taylor,Summer,XL,Brown, $102.00 ,56%, $45.00 ,06 August 2025,31,4.6,FALSE,No Action
FB001782,Shoes,Gap,Summer,L,Beige, $117.00 ,0%, $117.00 ,06 August 2025,7,4.9,FALSE,No Action
FB001783,Accessories,Gap,Spring,L,Purple, $61.00 ,0%, $61.00 ,25 April 2025,30,3.4,FALSE,No Action
FB001784,Outerwear,Forever21,Winter,XL,Pink, $222.00 ,0%, $222.00 ,06 August 2025,27,2.1,FALSE,No Action
FB001785,Outerwear,H&M,Summer,L,Brown, $123.00 ,0%, $123.00 ,06 August 2025,28,1.2,FALSE,No Action
FB001786,Accessories,Zara,Fall,L,Black, $24.00 ,0%, $24.00 ,06 August 2025,43,1.1,FALSE,No Action
FB001787,Outerwear,Banana Republic,Fall,XXL,Navy, $168.00 ,0%, $168.00 ,06 August 2025,1,1.0,FALSE,No Action
FB001788,Tops,Gap,Fall,S,Green, $39.00 ,40%, $23.00 ,06 August 2025,4,2.8,FALSE,No Action
FB001789,Bottoms,H&M,Fall,S,Brown, $74.00 ,0%, $74.00 ,06 August 2025,50,4.4,TRUE,Color Mismatch
FB001790,Accessories,Gap,Winter,S,Navy, $37.00 ,0%, $37.00 ,06 August 2025,5,4.9,FALSE,No Action
FB001791,Accessories,Mango,Winter,S,Black, $67.00 ,0%, $67.00 ,06 August 2025,15,1.6,FALSE,No Action
FB001792,Bottoms,H&M,Summer,XS,White, $77.00 ,1%, $76.00 ,06 August 2025,18,3.3,FALSE,No Action
FB001793,Outerwear,H&M,Summer,XS,Gray, $215.00 ,0%, $215.00 ,06 August 2025,50,1.6,FALSE,No Action
FB001794,Outerwear,Banana Republic,Winter,XS,Gray, $141.00 ,0%, $141.00 ,06 August 2025,34,2.4,FALSE,No Action
FB001795,Dresses,Ann Taylor,Spring,XXL,White, $151.00 ,0%, $151.00 ,17 June 2025,24,4.3,TRUE,Wrong Item
FB001796,Outerwear,Gap,Winter,XL,Gray, $140.00 ,0%, $140.00 ,06 August 2025,23,2.7,FALSE,No Action
FB001797,Dresses,Mango,Summer,XXL,Pink, $94.00 ,29%, $67.00 ,06 August 2025,44,3.6,FALSE,No Action
FB001798,Accessories,Ann Taylor,Winter,XXL,Green, $55.00 ,27%, $40.00 ,06 August 2025,39,4.9,FALSE,No Action
FB001799,Accessories,Gap,Winter,XXL,Black, $58.00 ,0%, $58.00 ,06 August 2025,50,2.7,FALSE,No Action
FB001800,Bottoms,Forever21,Summer,XXL,Purple, $61.00 ,0%, $61.00 ,06 August 2025,13,3.9,FALSE,No Action
FB001801,Bottoms,Zara,Fall,L,Brown, $104.00 ,0%, $104.00 ,06 August 2025,35,3.1,FALSE,No Action
FB001802,Outerwear,H&M,Winter,L,Gray, $102.00 ,0%, $102.00 ,06 August 2025,18,1.9,FALSE,No Action
FB001803,Dresses,Gap,Winter,XXL,Beige, $131.00 ,33%, $88.00 ,06 August 2025,9,3.0,FALSE,No Action
FB001804,Outerwear,Banana Republic,Spring,XS,Navy, $139.00 ,54%, $63.00 ,27 March 2025,38,3.0,TRUE,Changed Mind
FB001805,Accessories,Forever21,Winter,XS,Navy, $17.00 ,0%, $17.00 ,06 August 2025,14,3.0,FALSE,No Action
FB001806,Shoes,Zara,Fall,L,Red, $115.00 ,0%, $115.00 ,06 August 2025,10,2.5,FALSE,No Action
FB001807,Accessories,Zara,Summer,L,Black, $73.00 ,0%, $73.00 ,06 August 2025,23,4.5,FALSE,No Action
FB001808,Accessories,Ann Taylor,Winter,L,Navy, $66.00 ,0%, $66.00 ,06 August 2025,28,5.0,TRUE,Size Issue
FB001809,Tops,H&M,Fall,L,White, $63.00 ,0%, $63.00 ,06 August 2025,10,4.4,FALSE,No Action
FB001810,Accessories,H&M,Fall,L,Green, $26.00 ,0%, $26.00 ,06 August 2025,27,3.0,FALSE,No Action
FB001811,Accessories,H&M,Spring,L,White, $62.00 ,9%, $57.00 ,06 November 2024,1,1.7,FALSE,No Action
FB001812,Shoes,Banana Republic,Summer,S,Green, $143.00 ,0%, $143.00 ,06 August 2025,1,3.1,FALSE,No Action
FB001813,Outerwear,Zara,Spring,XL,Blue, $226.00 ,1%, $223.00 ,20 February 2025,24,4.5,FALSE,No Action
FB001814,Shoes,Gap,Spring,XXL,Black, $164.00 ,0%, $164.00 ,02 May 2025,8,3.7,FALSE,No Action
FB001815,Bottoms,Zara,Summer,L,Navy, $56.00 ,0%, $56.00 ,06 August 2025,16,4.3,FALSE,No Action
FB001816,Accessories,H&M,Winter,L,Red, $39.00 ,0%, $39.00 ,06 August 2025,49,3.0,FALSE,No Action
FB001817,Bottoms,Ann Taylor,Summer,L,Navy, $26.00 ,58%, $11.00 ,06 August 2025,8,1.7,FALSE,No Action
FB001818,Shoes,H&M,Spring,XXL,Brown, $118.00 ,55%, $53.00 ,25 April 2025,2,4.9,FALSE,No Action
FB001819,Dresses,Mango,Summer,XL,Purple, $58.00 ,0%, $58.00 ,06 August 2025,42,1.6,FALSE,No Action
FB001820,Shoes,H&M,Summer,S,Navy, $138.00 ,15%, $118.00 ,06 August 2025,17,3.0,FALSE,No Action
FB001821,Bottoms,Banana Republic,Summer,XS,Gray, $73.00 ,0%, $73.00 ,06 August 2025,3,3.1,TRUE,Changed Mind
FB001822,Outerwear,Forever21,Winter,S,Green, $167.00 ,0%, $167.00 ,06 August 2025,4,4.9,FALSE,No Action
FB001823,Tops,H&M,Winter,XXL,Black, $79.00 ,0%, $79.00 ,06 August 2025,31,3.7,FALSE,No Action
FB001824,Dresses,Forever21,Summer,XL,White, $69.00 ,49%, $34.00 ,06 August 2025,45,2.3,FALSE,No Action
FB001825,Bottoms,Mango,Summer,S,Purple, $56.00 ,7%, $52.00 ,06 August 2025,35,2.6,TRUE,Changed Mind
FB001826,Tops,Gap,Winter,XS,Gray, $51.00 ,48%, $26.00 ,06 August 2025,9,1.1,TRUE,Changed Mind
FB001827,Outerwear,Gap,Spring,XS,Green, $111.00 ,17%, $92.00 ,29 May 2025,41,1.2,FALSE,No Action
FB001828,Bottoms,Ann Taylor,Fall,XXL,Gray, $49.00 ,20%, $39.00 ,06 August 2025,46,1.0,TRUE,Changed Mind
FB001829,Shoes,Forever21,Winter,M,Pink, $182.00 ,27%, $133.00 ,06 August 2025,40,3.0,FALSE,No Action
FB001830,Outerwear,Forever21,Summer,XS,Purple, $241.00 ,6%, $226.00 ,06 August 2025,13,1.2,FALSE,No Action
FB001831,Dresses,Ann Taylor,Spring,XXL,Blue, $78.00 ,0%, $78.00 ,14 March 2025,19,3.0,FALSE,No Action
FB001832,Shoes,Banana Republic,Winter,M,Purple, $73.00 ,0%, $73.00 ,06 August 2025,0,3.0,FALSE,No Action
FB001833,Bottoms,H&M,Summer,XXL,Green, $97.00 ,0%, $97.00 ,06 August 2025,43,1.6,FALSE,No Action
FB001834,Tops,Ann Taylor,Summer,XS,Green, $38.00 ,0%, $38.00 ,06 August 2025,1,5.0,FALSE,No Action
FB001835,Shoes,Banana Republic,Summer,S,Blue, $95.00 ,0%, $95.00 ,06 August 2025,47,3.9,FALSE,No Action
FB001836,Outerwear,Zara,Fall,M,Red, $158.00 ,50%, $79.00 ,06 August 2025,7,3.0,TRUE,Changed Mind
FB001837,Tops,Mango,Fall,XL,Navy, $26.00 ,0%, $26.00 ,06 August 2025,41,4.3,FALSE,No Action
FB001838,Shoes,Forever21,Spring,XL,White, $107.00 ,43%, $60.00 ,14 February 2025,16,4.7,TRUE,Changed Mind
FB001839,Accessories,Gap,Summer,XL,Black, $71.00 ,38%, $44.00 ,06 August 2025,49,2.8,FALSE,No Action
FB001840,Shoes,Zara,Summer,XL,Red, $124.00 ,0%, $124.00 ,06 August 2025,18,3.0,FALSE,No Action
FB001841,Bottoms,Uniqlo,Summer,L,Purple, $30.00 ,0%, $30.00 ,06 August 2025,45,1.8,FALSE,No Action
FB001842,Tops,Zara,Winter,XS,Beige, $53.00 ,0%, $53.00 ,06 August 2025,15,1.1,FALSE,No Action
FB001843,Shoes,Gap,Summer,XL,Green, $159.00 ,0%, $159.00 ,06 August 2025,40,3.0,TRUE,Changed Mind
FB001844,Dresses,Mango,Fall,S,Pink, $169.00 ,0%, $169.00 ,06 August 2025,5,1.6,FALSE,No Action
FB001845,Accessories,Gap,Summer,S,Blue, $59.00 ,0%, $59.00 ,06 August 2025,7,4.0,FALSE,No Action
FB001846,Dresses,Gap,Fall,XL,Purple, $92.00 ,0%, $92.00 ,06 August 2025,29,3.5,TRUE,Size Issue
FB001847,Bottoms,H&M,Spring,S,White, $64.00 ,0%, $64.00 ,18 March 2025,10,3.0,FALSE,No Action
FB001848,Dresses,Forever21,Fall,XS,Blue, $127.00 ,55%, $58.00 ,06 August 2025,14,4.4,FALSE,No Action
FB001849,Bottoms,Banana Republic,Fall,M,Blue, $32.00 ,13%, $28.00 ,06 August 2025,9,3.0,FALSE,No Action
FB001850,Bottoms,H&M,Summer,XXL,Pink, $40.00 ,43%, $22.00 ,06 August 2025,30,3.5,TRUE,Color Mismatch
FB001851,Accessories,Ann Taylor,Winter,XXL,Green, $51.00 ,6%, $48.00 ,06 August 2025,31,3.0,FALSE,No Action
FB001852,Bottoms,Gap,Winter,XS,Pink, $28.00 ,0%, $28.00 ,06 August 2025,41,4.0,FALSE,No Action
FB001853,Accessories,Gap,Fall,XS,Green, $59.00 ,6%, $55.00 ,06 August 2025,45,3.0,FALSE,No Action
FB001854,Tops,Ann Taylor,Summer,S,Brown, $99.00 ,7%, $92.00 ,06 August 2025,31,3.8,FALSE,No Action
FB001855,Dresses,Forever21,Winter,S,Blue, $128.00 ,0%, $128.00 ,06 August 2025,1,3.7,FALSE,No Action
FB001856,Bottoms,Mango,Spring,L,Purple, $78.00 ,56%, $34.00 ,23 April 2025,20,1.3,FALSE,No Action
FB001857,Bottoms,Mango,Summer,XXL,Navy, $108.00 ,0%, $108.00 ,06 August 2025,50,2.9,FALSE,No Action
FB001858,Bottoms,Ann Taylor,Spring,XXL,Gray, $35.00 ,15%, $30.00 ,23 December 2024,15,3.1,TRUE,Quality Issue
FB001859,Dresses,Gap,Summer,XXL,Brown, $129.00 ,34%, $85.00 ,06 August 2025,24,1.7,FALSE,No Action
FB001860,Dresses,Ann Taylor,Summer,S,Gray, $142.00 ,0%, $142.00 ,06 August 2025,15,4.1,TRUE,Size Issue
FB001861,Accessories,Forever21,Spring,S,Navy, $45.00 ,0%, $45.00 ,28 February 2025,38,1.6,TRUE,Wrong Item
FB001862,Bottoms,H&M,Fall,S,Purple, $47.00 ,0%, $47.00 ,06 August 2025,0,4.8,TRUE,Size Issue
FB001863,Bottoms,Uniqlo,Summer,XS,Beige, $115.00 ,40%, $69.00 ,06 August 2025,48,3.1,FALSE,No Action
FB001864,Bottoms,Banana Republic,Summer,XL,Brown, $87.00 ,0%, $87.00 ,06 August 2025,29,1.3,FALSE,No Action
FB001865,Dresses,Forever21,Fall,S,Blue, $73.00 ,35%, $47.00 ,06 August 2025,44,3.0,FALSE,No Action
FB001866,Shoes,Gap,Fall,L,Navy, $181.00 ,22%, $142.00 ,06 August 2025,14,4.7,FALSE,No Action
FB001867,Tops,H&M,Spring,L,Black, $71.00 ,0%, $71.00 ,05 August 2025,0,1.5,FALSE,No Action
FB001868,Tops,Banana Republic,Winter,XXL,Beige, $25.00 ,0%, $25.00 ,06 August 2025,27,1.2,FALSE,No Action
FB001869,Tops,Forever21,Winter,XXL,Brown, $31.00 ,48%, $16.00 ,06 August 2025,36,1.6,TRUE,Size Issue
FB001870,Dresses,H&M,Fall,L,Beige, $98.00 ,34%, $65.00 ,06 August 2025,33,3.0,TRUE,Color Mismatch
FB001871,Accessories,Zara,Winter,L,Red, $43.00 ,8%, $39.00 ,06 August 2025,4,1.3,FALSE,No Action
FB001872,Shoes,Gap,Summer,M,Black, $70.00 ,0%, $70.00 ,06 August 2025,8,2.3,FALSE,No Action
FB001873,Outerwear,H&M,Winter,S,Purple, $215.00 ,38%, $133.00 ,06 August 2025,14,3.9,FALSE,No Action
FB001874,Dresses,Banana Republic,Winter,XL,Green, $145.00 ,5%, $138.00 ,06 August 2025,8,4.4,FALSE,No Action
FB001875,Shoes,Banana Republic,Fall,XS,Navy, $195.00 ,0%, $195.00 ,06 August 2025,44,4.4,FALSE,No Action
FB001876,Bottoms,Ann Taylor,Winter,XS,Black, $74.00 ,10%, $67.00 ,06 August 2025,23,2.6,FALSE,No Action
FB001877,Tops,Gap,Spring,L,Pink, $50.00 ,0%, $50.00 ,18 August 2024,23,1.3,FALSE,No Action
FB001878,Outerwear,Ann Taylor,Summer,XXL,Red, $130.00 ,0%, $130.00 ,06 August 2025,20,2.6,FALSE,No Action
FB001879,Dresses,Forever21,Spring,XXL,Green, $94.00 ,40%, $56.00 ,14 June 2025,41,4.7,FALSE,No Action
FB001880,Outerwear,Uniqlo,Spring,S,Brown, $138.00 ,10%, $124.00 ,22 July 2025,36,1.4,FALSE,No Action
FB001881,Accessories,H&M,Winter,S,Green, $52.00 ,0%, $52.00 ,06 August 2025,50,2.5,TRUE,Damaged
FB001882,Outerwear,H&M,Spring,S,White, $151.00 ,0%, $151.00 ,11 July 2025,41,3.5,FALSE,No Action
FB001883,Accessories,Uniqlo,Spring,S,Blue, $26.00 ,0%, $26.00 ,27 May 2025,48,3.1,FALSE,No Action
FB001884,Outerwear,Ann Taylor,Summer,S,Brown, $147.00 ,0%, $147.00 ,06 August 2025,4,2.4,FALSE,No Action
FB001885,Tops,Mango,Fall,S,Navy, $66.00 ,3%, $64.00 ,06 August 2025,42,4.4,FALSE,No Action
FB001886,Outerwear,Zara,Fall,XS,Red, $183.00 ,0%, $183.00 ,06 August 2025,10,3.0,FALSE,No Action
FB001887,Shoes,Uniqlo,Summer,L,Blue, $195.00 ,0%, $195.00 ,06 August 2025,14,2.1,FALSE,No Action
FB001888,Bottoms,Ann Taylor,Winter,S,Beige, $75.00 ,58%, $31.00 ,06 August 2025,33,4.0,FALSE,No Action
FB001889,Tops,Mango,Spring,XL,Beige, $30.00 ,0%, $30.00 ,13 June 2025,28,3.9,FALSE,No Action
FB001890,Shoes,Banana Republic,Winter,L,White, $150.00 ,0%, $150.00 ,06 August 2025,18,4.6,FALSE,No Action
FB001891,Bottoms,Forever21,Summer,L,Black, $58.00 ,18%, $48.00 ,06 August 2025,23,2.8,FALSE,No Action
FB001892,Outerwear,Forever21,Spring,L,Purple, $224.00 ,19%, $182.00 ,19 September 2024,50,3.0,FALSE,No Action
FB001893,Outerwear,Banana Republic,Spring,XL,Brown, $155.00 ,0%, $155.00 ,25 March 2025,0,2.4,FALSE,No Action
FB001894,Shoes,H&M,Winter,XL,Blue, $194.00 ,16%, $162.00 ,06 August 2025,36,1.5,FALSE,No Action
FB001895,Shoes,Banana Republic,Fall,L,Red, $169.00 ,0%, $169.00 ,06 August 2025,39,4.4,FALSE,No Action
FB001896,Accessories,Uniqlo,Winter,L,Blue, $41.00 ,27%, $30.00 ,06 August 2025,48,3.4,FALSE,No Action
FB001897,Bottoms,Uniqlo,Winter,S,Green, $29.00 ,0%, $29.00 ,06 August 2025,36,2.6,FALSE,No Action
FB001898,Outerwear,Banana Republic,Spring,S,Gray, $224.00 ,3%, $218.00 ,27 January 2025,15,3.5,FALSE,No Action
FB001899,Bottoms,Forever21,Summer,S,Gray, $101.00 ,8%, $93.00 ,06 August 2025,4,1.1,FALSE,No Action
FB001900,Shoes,Banana Republic,Spring,XXL,Red, $84.00 ,0%, $84.00 ,26 July 2025,49,3.6,FALSE,No Action
FB001901,Outerwear,Ann Taylor,Summer,S,Beige, $155.00 ,0%, $155.00 ,06 August 2025,38,3.0,FALSE,No Action
FB001902,Tops,Zara,Winter,XL,Blue, $89.00 ,0%, $89.00 ,06 August 2025,0,4.6,TRUE,Color Mismatch
FB001903,Tops,Gap,Summer,L,Green, $62.00 ,38%, $39.00 ,06 August 2025,5,2.6,FALSE,No Action
FB001904,Bottoms,Gap,Summer,XL,Beige, $84.00 ,24%, $64.00 ,06 August 2025,44,3.0,TRUE,Color Mismatch
FB001905,Tops,Mango,Fall,XL,Pink, $50.00 ,0%, $50.00 ,06 August 2025,1,1.8,FALSE,No Action
FB001906,Accessories,Zara,Winter,XL,Pink, $31.00 ,0%, $31.00 ,06 August 2025,25,2.8,FALSE,No Action
FB001907,Tops,Zara,Spring,XXL,Red, $105.00 ,0%, $105.00 ,28 August 2024,39,4.4,FALSE,No Action
FB001908,Dresses,Forever21,Summer,XS,Brown, $160.00 ,0%, $160.00 ,06 August 2025,27,2.7,TRUE,Wrong Item
FB001909,Bottoms,Uniqlo,Spring,XS,Pink, $96.00 ,26%, $71.00 ,21 September 2024,16,3.0,FALSE,No Action
FB001910,Accessories,Forever21,Summer,XS,Beige, $16.00 ,0%, $16.00 ,06 August 2025,8,4.8,FALSE,No Action
FB001911,Outerwear,Ann Taylor,Fall,S,Beige, $160.00 ,54%, $74.00 ,06 August 2025,2,3.2,TRUE,Quality Issue
FB001912,Accessories,Mango,Fall,S,Gray, $23.00 ,0%, $23.00 ,06 August 2025,16,4.4,FALSE,No Action
FB001913,Shoes,Zara,Fall,XS,Black, $68.00 ,24%, $51.00 ,06 August 2025,8,3.7,FALSE,No Action
FB001914,Outerwear,Mango,Fall,S,Green, $184.00 ,0%, $184.00 ,06 August 2025,49,4.0,FALSE,No Action
FB001915,Shoes,Banana Republic,Spring,XS,Green, $94.00 ,0%, $94.00 ,08 September 2024,23,2.9,FALSE,No Action
FB001916,Tops,Ann Taylor,Summer,M,Pink, $115.00 ,0%, $115.00 ,06 August 2025,37,2.2,FALSE,No Action
FB001917,Outerwear,Zara,Winter,XXL,Green, $116.00 ,59%, $48.00 ,06 August 2025,34,3.3,FALSE,No Action
FB001918,Accessories,Banana Republic,Summer,XXL,Green, $24.00 ,0%, $24.00 ,06 August 2025,43,2.3,FALSE,No Action
FB001919,Dresses,Zara,Spring,XXL,Navy, $81.00 ,0%, $81.00 ,09 January 2025,28,3.0,FALSE,No Action
FB001920,Outerwear,Banana Republic,Spring,M,White, $234.00 ,0%, $234.00 ,07 February 2025,30,4.3,FALSE,No Action
FB001921,Accessories,Zara,Fall,M,White, $27.00 ,0%, $27.00 ,06 August 2025,33,2.8,FALSE,No Action
FB001922,Tops,Ann Taylor,Fall,XS,Gray, $114.00 ,24%, $86.00 ,06 August 2025,10,3.4,FALSE,No Action
FB001923,Shoes,Zara,Spring,S,Green, $133.00 ,0%, $133.00 ,04 October 2024,32,3.0,FALSE,No Action
FB001924,Tops,Banana Republic,Winter,XS,Blue, $64.00 ,59%, $26.00 ,06 August 2025,34,1.2,FALSE,No Action
FB001925,Bottoms,Forever21,Fall,L,Purple, $117.00 ,0%, $117.00 ,06 August 2025,22,4.9,FALSE,No Action
FB001926,Accessories,Ann Taylor,Spring,L,Blue, $29.00 ,0%, $29.00 ,15 March 2025,20,1.9,FALSE,No Action
FB001927,Tops,Uniqlo,Fall,M,Purple, $34.00 ,0%, $34.00 ,06 August 2025,7,3.0,FALSE,No Action
FB001928,Dresses,Gap,Fall,XL,Gray, $107.00 ,0%, $107.00 ,06 August 2025,49,3.3,FALSE,No Action
FB001929,Bottoms,Uniqlo,Winter,XXL,Blue, $38.00 ,0%, $38.00 ,06 August 2025,11,4.0,FALSE,No Action
FB001930,Outerwear,Ann Taylor,Spring,XS,Brown, $152.00 ,0%, $152.00 ,05 April 2025,19,4.1,FALSE,No Action
FB001931,Outerwear,Mango,Fall,XS,Purple, $181.00 ,56%, $79.00 ,06 August 2025,43,1.2,FALSE,No Action
FB001932,Tops,Uniqlo,Spring,XL,Green, $114.00 ,17%, $94.00 ,17 May 2025,4,1.8,FALSE,No Action
FB001933,Shoes,Uniqlo,Winter,XXL,Green, $102.00 ,0%, $102.00 ,06 August 2025,38,3.8,FALSE,No Action
FB001934,Tops,Forever21,Winter,XXL,Green, $86.00 ,0%, $86.00 ,06 August 2025,0,4.8,FALSE,No Action
FB001935,Outerwear,H&M,Summer,L,Red, $83.00 ,28%, $60.00 ,06 August 2025,46,3.0,TRUE,Quality Issue
FB001936,Outerwear,Banana Republic,Fall,S,Pink, $167.00 ,51%, $82.00 ,06 August 2025,9,3.2,FALSE,No Action
FB001937,Bottoms,H&M,Fall,XS,Gray, $114.00 ,5%, $108.00 ,06 August 2025,21,2.0,FALSE,No Action
FB001938,Outerwear,H&M,Spring,XXL,White, $109.00 ,29%, $77.00 ,02 November 2024,35,1.3,FALSE,No Action
